airline,date,sentiment,pk
iberia,2017-11-17,neutral,8250
other,2017-11-17,neutral,8251
aeromexico,2017-11-17,neutral,8252
other,2017-11-17,neutral,8253
other,2017-11-17,neutral,8254
other,2017-11-17,neutral,8255
other,2017-11-17,neutral,8256
other,2017-12-19,neutral,8257
iberia,2017-11-28,negative,8258
iberia,2017-11-23,negative,8259
iberia,2017-11-23,negative,8260
iberia,2017-11-07,neutral,8261
iberia,2017-12-02,negative,8262
other,2017-12-02,negative,8263
iberia,2017-10-27,negative,8264
iberia,2017-10-27,negative,8265
iberia,2017-12-01,positive,8266
other,2017-11-04,neutral,8267
other,2017-12-27,negative,8268
other,2017-12-27,negative,8269
other,2017-12-27,negative,8270
other,2017-12-27,negative,8271
other,2017-12-27,negative,8272
other,2017-12-27,negative,8273
other,2017-12-27,negative,8274
other,2017-12-27,negative,8275
iberia,2017-11-27,negative,8276
iberia,2017-12-01,negative,8277
other,2017-11-02,negative,8278
other,2017-11-02,negative,8279
other,2017-11-02,negative,8280
other,2017-11-02,negative,8281
other,2017-11-02,negative,8282
other,2017-11-02,negative,8283
other,2017-11-02,negative,8284
other,2017-11-25,neutral,8285
iberia,2017-10-30,neutral,8286
other,2017-10-30,neutral,8287
iberia,2017-11-25,positive,8288
iberia,2017-11-25,positive,8289
other,2017-10-31,negative,8290
iberia,2017-10-31,negative,8291
other,2017-12-17,negative,8292
iberia,2017-12-04,neutral,8293
iberia,2017-12-17,neutral,8294
iberia,2017-12-17,neutral,8295
other,2017-11-24,neutral,8296
other,2017-11-24,neutral,8297
iberia,2017-11-29,neutral,8298
other,2017-12-27,negative,8299
iberia,2017-12-04,negative,8300
iberia,2017-12-05,neutral,8301
other,2017-10-31,negative,8302
other,2017-11-22,positive,8303
other,2017-11-22,positive,8304
iberia,2017-11-22,positive,8305
other,2017-11-22,positive,8306
other,2017-11-22,positive,8307
other,2017-11-22,positive,8308
other,2017-11-22,positive,8309
other,2017-11-22,positive,8310
other,2017-12-29,positive,8311
other,2017-12-29,positive,8312
other,2017-12-29,positive,8313
iberia,2017-12-29,positive,8314
other,2017-12-29,positive,8315
other,2017-12-29,positive,8316
iberia,2017-12-25,negative,8317
iberia,2017-11-22,negative,8318
ryanair,2017-11-20,positive,8319
other,2017-11-20,positive,8320
other,2017-12-01,negative,8321
iberia,2017-12-24,neutral,8322
iberia,2017-12-18,negative,8323
other,2017-12-06,neutral,8324
other,2017-12-06,neutral,8325
other,2017-12-06,neutral,8326
other,2017-12-06,neutral,8327
other,2017-12-06,neutral,8328
other,2017-11-30,negative,8329
other,2017-11-30,negative,8330
ryanair,2017-12-13,negative,8331
other,2017-12-26,negative,8332
iberia,2017-12-26,negative,8333
iberia,2017-11-27,neutral,8334
iberia,2017-12-19,negative,8335
iberia,2017-11-03,negative,8336
iberia,2017-11-25,positive,8337
iberia,2017-11-14,negative,8338
iberia,2017-11-04,negative,8339
other,2017-12-02,negative,8340
other,2017-12-02,negative,8341
other,2017-12-02,negative,8342
iberia,2017-12-02,negative,8343
other,2017-12-02,negative,8344
other,2017-12-18,negative,8345
iberia,2017-12-18,negative,8346
other,2017-11-02,negative,8347
other,2017-11-02,negative,8348
other,2017-11-02,negative,8349
iberia,2017-11-02,negative,8350
iberia,2017-11-02,negative,8351
other,2017-11-06,negative,8352
iberia,2017-11-06,negative,8353
other,2017-10-26,positive,8354
iberia,2017-11-03,negative,8355
other,2017-11-28,neutral,8356
other,2017-11-28,neutral,8357
iberia,2017-11-28,neutral,8358
other,2017-11-06,positive,8359
iberia,2017-11-06,positive,8360
other,2017-10-31,neutral,8361
iberia,2017-10-31,neutral,8362
other,2017-11-30,negative,8363
other,2017-11-13,neutral,8364
other,2017-11-13,neutral,8365
other,2017-11-16,neutral,8366
other,2018-01-08,positive,8367
iberia,2018-01-08,positive,8368
other,2018-01-08,positive,8369
other,2017-11-09,positive,8370
iberia,2017-11-09,positive,8371
other,2017-11-09,positive,8372
iberia,2017-12-26,negative,8373
iberia,2017-12-04,negative,8374
iberia,2017-12-13,neutral,8375
vueling,2017-12-13,neutral,8376
aireuropa,2017-11-13,negative,8377
ryanair,2017-11-13,negative,8378
norwegian,2017-11-13,negative,8379
vueling,2017-11-13,negative,8380
vueling,2017-11-13,negative,8381
other,2017-11-07,neutral,8382
other,2017-11-07,neutral,8383
other,2017-11-07,neutral,8384
iberia,2017-12-19,positive,8385
iberia,2018-01-03,neutral,8386
other,2017-12-12,neutral,8387
other,2017-12-31,neutral,8388
other,2017-12-31,neutral,8389
iberia,2017-12-31,neutral,8390
other,2017-12-31,neutral,8391
iberia,2017-12-31,neutral,8392
other,2017-12-31,neutral,8393
other,2017-12-31,neutral,8394
other,2017-12-31,neutral,8395
iberia,2017-12-03,negative,8396
iberia,2018-01-03,neutral,8397
other,2018-01-03,neutral,8398
other,2018-01-03,neutral,8399
other,2018-01-03,neutral,8400
other,2018-01-03,neutral,8401
other,2018-01-03,neutral,8402
other,2018-01-03,neutral,8403
other,2018-01-03,neutral,8404
other,2017-11-05,negative,8405
other,2017-12-18,neutral,8406
other,2017-12-30,positive,8407
iberia,2017-12-30,positive,8408
iberia,2017-11-25,negative,8409
ryanair,2017-12-12,negative,8410
other,2017-12-12,negative,8411
iberia,2017-12-18,positive,8412
iberia,2017-12-02,negative,8413
other,2017-10-30,neutral,8414
other,2017-10-30,neutral,8415
other,2017-10-30,neutral,8416
iberia,2017-10-30,neutral,8417
iberia,2017-10-30,neutral,8418
other,2017-10-30,neutral,8419
other,2017-10-30,neutral,8420
other,2017-10-30,neutral,8421
other,2017-10-30,neutral,8422
iberia,2017-12-05,positive,8423
iberia,2017-10-25,negative,8424
iberia,2017-10-25,negative,8425
other,2017-11-29,neutral,8426
other,2017-11-29,neutral,8427
iberia,2017-11-29,neutral,8428
other,2017-12-01,positive,8429
iberia,2017-12-01,positive,8430
iberia,2017-10-27,negative,8431
iberia,2017-10-27,negative,8432
iberia,2017-11-22,positive,8433
other,2017-12-21,neutral,8434
iberia,2017-12-21,neutral,8435
other,2017-12-21,neutral,8436
other,2017-11-14,positive,8437
iberia,2017-11-14,positive,8438
other,2017-11-14,positive,8439
other,2017-11-14,positive,8440
other,2017-11-14,positive,8441
other,2017-11-14,positive,8442
other,2017-11-14,positive,8443
other,2017-11-14,positive,8444
other,2017-11-17,negative,8445
other,2017-11-17,negative,8446
other,2017-11-17,negative,8447
vueling,2017-11-17,negative,8448
iberia,2017-12-13,neutral,8449
iberia,2017-11-07,positive,8450
iberia,2017-12-29,negative,8451
iberia,2017-11-07,neutral,8452
other,2017-10-27,neutral,8453
other,2017-10-27,neutral,8454
other,2017-10-27,neutral,8455
other,2017-12-21,neutral,8456
iberia,2017-12-21,neutral,8457
other,2017-12-05,positive,8458
iberia,2017-12-19,neutral,8459
airnostrum,2017-12-19,neutral,8460
iberia,2017-12-06,neutral,8461
iberia,2017-11-17,neutral,8462
iberia,2017-11-14,neutral,8463
other,2017-10-25,negative,8464
iberia,2017-10-25,negative,8465
other,2017-12-05,negative,8466
iberia,2017-12-05,negative,8467
ryanair,2017-11-24,neutral,8468
other,2017-11-17,positive,8469
other,2017-11-17,positive,8470
other,2017-12-25,positive,8471
iberia,2017-12-25,positive,8472
other,2017-12-25,positive,8473
other,2017-12-25,positive,8474
other,2017-12-25,positive,8475
iberia,2017-11-24,neutral,8476
other,2017-10-26,neutral,8477
other,2017-10-26,neutral,8478
iberia,2017-10-26,neutral,8479
other,2017-11-02,neutral,8480
iberia,2017-12-13,negative,8481
iberia,2017-12-01,neutral,8482
iberia,2017-11-30,neutral,8483
iberia,2017-11-27,negative,8484
iberia,2017-11-13,neutral,8485
other,2017-12-17,neutral,8486
other,2017-12-23,neutral,8487
other,2017-12-23,neutral,8488
other,2017-12-23,neutral,8489
iberia,2017-12-25,negative,8490
other,2017-12-22,neutral,8491
iberia,2017-12-22,neutral,8492
other,2017-12-12,negative,8493
iberia,2017-12-14,positive,8494
other,2018-01-02,positive,8495
iberia,2017-11-22,positive,8496
other,2017-12-19,neutral,8497
other,2017-12-19,neutral,8498
iberia,2017-12-13,negative,8499
ryanair,2017-11-23,neutral,8500
iberia,2017-11-03,neutral,8501
other,2017-11-26,negative,8502
iberia,2017-11-26,negative,8503
other,2017-11-26,negative,8504
other,2017-11-26,negative,8505
iberia,2017-11-13,neutral,8506
other,2017-11-26,positive,8507
other,2017-11-26,positive,8508
other,2017-11-26,negative,8509
other,2017-11-26,negative,8510
other,2017-11-26,negative,8511
other,2017-11-26,negative,8512
other,2017-10-31,negative,8513
iberia,2017-10-31,negative,8514
iberia,2017-11-06,negative,8515
iberia,2017-12-19,neutral,8516
other,2017-12-06,neutral,8517
ryanair,2017-12-06,neutral,8518
other,2017-12-06,neutral,8519
other,2017-12-14,neutral,8520
iberia,2017-12-14,neutral,8521
other,2017-10-31,negative,8522
other,2017-12-12,negative,8523
iberia,2017-12-12,negative,8524
iberia,2017-12-12,negative,8525
other,2017-11-16,positive,8526
iberia,2017-12-13,negative,8527
iberia,2017-11-23,negative,8528
other,2017-12-22,neutral,8529
iberia,2017-12-22,neutral,8530
iberia,2017-11-17,neutral,8531
other,2017-10-25,negative,8532
iberia,2017-10-25,negative,8533
iberia,2017-11-07,neutral,8534
other,2017-11-03,negative,8535
iberia,2017-11-28,neutral,8536
iberia,2017-10-25,negative,8537
iberia,2017-12-28,negative,8538
iberia,2017-11-07,neutral,8539
other,2017-11-07,neutral,8540
other,2017-12-14,positive,8541
iberia,2017-12-19,neutral,8542
other,2017-12-30,negative,8543
other,2017-12-30,negative,8544
iberia,2017-12-30,negative,8545
iberia,2017-12-06,negative,8546
other,2017-12-06,negative,8547
iberia,2017-11-30,neutral,8548
iberia,2017-12-14,positive,8549
iberia,2017-12-14,positive,8550
iberia,2017-12-29,neutral,8551
other,2017-10-30,neutral,8552
iberia,2017-10-30,neutral,8553
iberia,2017-12-27,positive,8554
other,2017-10-26,positive,8555
iberia,2017-11-27,neutral,8556
iberia,2017-12-01,negative,8557
iberia,2017-12-01,negative,8558
iberia,2017-11-21,neutral,8559
other,2017-11-30,negative,8560
iberia,2017-11-30,negative,8561
iberia,2017-11-05,neutral,8562
other,2017-11-05,neutral,8563
other,2017-11-25,negative,8564
other,2017-12-22,negative,8565
iberia,2017-12-22,negative,8566
other,2017-12-22,negative,8567
iberia,2017-12-22,negative,8568
other,2017-12-15,negative,8569
other,2017-12-15,negative,8570
other,2017-12-15,negative,8571
other,2017-11-04,neutral,8572
other,2017-10-27,neutral,8573
iberia,2017-10-27,neutral,8574
other,2017-11-07,negative,8575
iberia,2018-01-02,negative,8576
iberia,2017-10-27,negative,8577
iberia,2017-11-04,negative,8578
iberia,2017-12-05,negative,8579
ryanair,2017-10-31,negative,8580
ryanair,2017-10-31,negative,8581
iberia,2017-11-16,negative,8582
iberia,2017-12-19,neutral,8583
other,2017-12-19,neutral,8584
other,2017-10-30,positive,8585
iberia,2017-11-17,positive,8586
iberia,2017-11-07,positive,8587
iberia,2017-12-27,negative,8588
iberia,2017-11-24,negative,8589
ryanair,2017-11-14,positive,8590
other,2017-12-13,negative,8591
other,2017-12-13,negative,8592
other,2017-11-23,positive,8593
other,2017-11-23,positive,8594
iberia,2017-11-30,neutral,8595
other,2017-11-03,negative,8596
iberia,2017-12-29,negative,8597
airnostrum,2017-12-29,negative,8598
iberia,2017-12-22,negative,8599
ryanair,2017-11-23,neutral,8600
other,2017-12-14,positive,8601
iberia,2017-12-14,positive,8602
iberia,2017-11-04,negative,8603
iberia,2017-11-07,positive,8604
iberia,2017-12-19,negative,8605
other,2018-01-03,negative,8606
other,2018-01-03,negative,8607
iberia,2018-01-03,negative,8608
other,2018-01-03,negative,8609
other,2018-01-03,negative,8610
other,2018-01-03,negative,8611
other,2018-01-03,negative,8612
other,2017-12-13,negative,8613
iberia,2017-12-13,negative,8614
other,2017-12-02,neutral,8615
iberia,2017-12-02,neutral,8616
other,2017-12-02,neutral,8617
iberia,2017-12-02,neutral,8618
other,2017-11-25,negative,8619
iberia,2017-11-25,negative,8620
wizzair,2017-11-25,negative,8621
iberia,2017-12-12,positive,8622
iberia,2017-12-17,positive,8623
other,2018-01-08,neutral,8624
other,2017-11-04,negative,8625
iberia,2017-11-17,positive,8626
other,2017-10-30,neutral,8627
other,2017-10-30,neutral,8628
iberia,2017-10-30,neutral,8629
aireuropa,2017-10-30,neutral,8630
vueling,2017-10-30,neutral,8631
iberia,2017-11-17,neutral,8632
other,2017-12-13,negative,8633
other,2017-12-13,negative,8634
iberia,2017-10-26,negative,8635
other,2017-10-26,negative,8636
iberia,2017-12-28,negative,8637
other,2017-12-28,negative,8638
other,2017-12-28,negative,8639
other,2017-12-28,negative,8640
other,2017-11-27,negative,8641
other,2017-12-26,negative,8642
iberia,2017-11-09,negative,8643
iberia,2017-11-15,positive,8644
other,2017-12-16,negative,8645
other,2017-12-16,negative,8646
iberia,2017-11-25,positive,8647
other,2017-11-28,negative,8648
iberia,2017-11-28,negative,8649
other,2018-01-03,neutral,8650
iberia,2018-01-03,neutral,8651
other,2018-01-03,negative,8652
other,2017-12-14,neutral,8653
iberia,2017-12-14,neutral,8654
iberia,2017-11-22,negative,8655
iberia,2017-12-23,negative,8656
vueling,2017-12-23,negative,8657
iberia,2017-11-23,negative,8658
other,2018-01-04,negative,8659
other,2017-12-31,negative,8660
iberia,2017-12-27,neutral,8661
other,2017-12-30,neutral,8662
other,2017-12-30,neutral,8663
iberia,2017-12-30,neutral,8664
iberia,2017-12-28,neutral,8665
other,2017-11-09,neutral,8666
ryanair,2017-11-09,neutral,8667
other,2017-12-15,negative,8668
other,2017-12-15,negative,8669
iberia,2017-12-15,negative,8670
other,2017-11-13,neutral,8671
other,2017-10-30,neutral,8672
iberia,2017-10-30,neutral,8673
other,2017-12-31,negative,8674
iberia,2017-12-31,negative,8675
other,2017-11-14,negative,8676
other,2017-12-25,negative,8677
iberia,2017-11-23,negative,8678
other,2018-01-08,positive,8679
other,2018-01-08,positive,8680
ryanair,2018-01-08,positive,8681
other,2018-01-08,positive,8682
other,2018-01-08,positive,8683
other,2018-01-08,positive,8684
other,2018-01-08,positive,8685
other,2018-01-08,positive,8686
other,2018-01-08,positive,8687
aena,2017-11-02,neutral,8688
ryanair,2017-11-02,neutral,8689
other,2017-12-13,negative,8690
iberia,2017-12-13,negative,8691
iberia,2017-11-05,negative,8692
other,2017-10-25,negative,8693
other,2017-11-14,neutral,8694
avianca,2017-12-26,positive,8695
iberia,2017-11-24,positive,8696
other,2017-11-23,negative,8697
iberia,2017-11-23,negative,8698
other,2017-11-23,negative,8699
iberia,2017-12-18,negative,8700
other,2018-01-04,neutral,8701
other,2018-01-04,neutral,8702
iberia,2017-11-16,positive,8703
other,2017-11-16,positive,8704
other,2017-12-24,neutral,8705
iberia,2017-12-24,neutral,8706
iberia,2017-11-05,negative,8707
iberia,2017-11-30,neutral,8708
other,2017-11-30,neutral,8709
iberia,2017-11-22,negative,8710
iberia,2017-10-30,negative,8711
iberia,2017-11-02,negative,8712
iberia,2017-11-17,negative,8713
iberia,2017-11-17,negative,8714
other,2017-11-23,neutral,8715
other,2018-01-08,negative,8716
iberia,2018-01-08,negative,8717
other,2017-12-14,positive,8718
iberia,2017-12-14,positive,8719
iberia,2017-12-14,positive,8720
iberia,2017-12-17,positive,8721
iberia,2017-12-17,positive,8722
vueling,2017-12-05,positive,8723
iberia,2017-12-05,positive,8724
other,2018-01-04,positive,8725
other,2018-01-04,positive,8726
other,2018-01-04,positive,8727
other,2018-01-04,positive,8728
other,2018-01-04,positive,8729
other,2018-01-04,positive,8730
other,2018-01-04,positive,8731
other,2018-01-04,positive,8732
iberia,2017-12-29,negative,8733
iberia,2017-12-14,negative,8734
iberia,2018-01-03,neutral,8735
other,2017-10-30,neutral,8736
other,2017-10-30,neutral,8737
iberia,2017-10-30,neutral,8738
iberia,2017-11-24,negative,8739
other,2017-12-02,negative,8740
iberia,2017-12-02,negative,8741
other,2017-12-02,negative,8742
iberia,2017-12-02,negative,8743
iberia,2017-11-30,positive,8744
other,2017-12-03,negative,8745
other,2017-12-03,negative,8746
iberia,2017-12-03,negative,8747
other,2017-12-03,negative,8748
other,2017-12-03,negative,8749
ryanair,2017-12-03,negative,8750
aena,2017-12-03,negative,8751
other,2017-12-03,negative,8752
other,2017-11-28,negative,8753
other,2017-11-28,negative,8754
other,2017-11-28,negative,8755
other,2017-11-28,negative,8756
iberia,2017-11-28,negative,8757
other,2017-11-28,negative,8758
other,2017-11-28,negative,8759
norwegian,2017-11-28,negative,8760
iberia,2017-12-30,negative,8761
iberia,2017-12-30,negative,8762
other,2017-11-22,positive,8763
other,2017-11-22,positive,8764
iberia,2017-11-22,positive,8765
other,2017-11-22,positive,8766
other,2017-11-22,positive,8767
other,2017-11-22,positive,8768
other,2017-11-22,positive,8769
other,2017-11-22,positive,8770
iberia,2017-12-14,neutral,8771
iberia,2017-10-26,negative,8772
iberia,2017-12-18,negative,8773
other,2017-12-18,negative,8774
iberia,2017-11-28,neutral,8775
iberia,2017-11-30,neutral,8776
iberia,2017-12-01,negative,8777
other,2017-11-06,negative,8778
other,2017-11-06,negative,8779
other,2017-11-05,negative,8780
other,2017-11-05,negative,8781
other,2017-11-05,negative,8782
iberia,2017-11-05,negative,8783
other,2017-11-05,negative,8784
iberia,2017-12-14,negative,8785
iberia,2017-12-25,negative,8786
iberia,2017-11-30,negative,8787
iberia,2017-11-30,negative,8788
other,2017-10-30,negative,8789
iberia,2017-10-30,negative,8790
iberia,2017-10-30,negative,8791
iberia,2017-11-27,neutral,8792
other,2017-12-12,negative,8793
iberia,2017-12-24,neutral,8794
other,2017-11-30,negative,8795
iberia,2017-11-30,negative,8796
other,2017-11-30,negative,8797
iberia,2017-11-05,negative,8798
iberia,2017-11-30,negative,8799
other,2018-01-08,neutral,8800
other,2017-12-19,negative,8801
iberia,2017-11-28,negative,8802
iberia,2017-11-24,neutral,8803
iberia,2017-12-04,positive,8804
other,2017-12-26,negative,8805
other,2017-12-26,negative,8806
other,2017-12-26,negative,8807
ryanair,2017-11-30,neutral,8808
other,2017-11-23,negative,8809
avianca,2017-11-23,negative,8810
other,2017-12-04,negative,8811
iberia,2017-12-03,positive,8812
iberia,2017-12-23,positive,8813
other,2017-12-17,neutral,8814
iberia,2017-11-21,neutral,8815
other,2018-01-08,positive,8816
iberia,2018-01-08,positive,8817
other,2018-01-08,positive,8818
other,2018-01-08,positive,8819
other,2018-01-08,positive,8820
other,2018-01-08,positive,8821
iberia,2017-12-13,negative,8822
iberia,2017-11-22,neutral,8823
other,2017-12-17,positive,8824
other,2017-12-17,positive,8825
other,2017-12-17,positive,8826
iberia,2017-12-28,negative,8827
other,2017-12-28,negative,8828
other,2017-12-28,negative,8829
iberia,2017-11-21,negative,8830
other,2017-11-22,positive,8831
other,2017-12-01,positive,8832
avianca,2017-12-01,positive,8833
other,2017-12-01,positive,8834
ryanair,2017-12-01,positive,8835
other,2017-10-30,neutral,8836
other,2017-10-30,neutral,8837
iberia,2017-12-14,positive,8838
other,2017-11-17,neutral,8839
other,2017-11-17,neutral,8840
other,2017-11-17,neutral,8841
other,2017-11-17,neutral,8842
other,2017-11-17,neutral,8843
other,2017-11-17,neutral,8844
other,2017-11-17,neutral,8845
